DT,N00_00,N00_15,N00_30,N00_45,N01_00,N01_15,N01_30,N01_45,N02_00,N02_15,N02_30,N02_45,N03_00,N03_15,N03_30,N03_45,N04_00,N04_15,N04_30,N04_45,N05_00,N05_15,N05_30,N05_45,N06_00,N06_15,N06_30,N06_45,N07_00,N07_15,N07_30,N07_45,N08_00,N08_15,N08_30,N08_45,N09_00,N09_15,N09_30,N09_45,N10_00,N10_15,N10_30,N10_45,N11_00,N11_15,N11_30,N11_45,N12_00,N12_15,N12_30,N12_45,N13_00,N13_15,N13_30,N13_45,N14_00,N14_15,N14_30,N14_45,N15_00,N15_15,N15_30,N15_45,N16_00,N16_15,N16_30,N16_45,N17_00,N17_15,N17_30,N17_45,N18_00,N18_15,N18_30,N18_45,N19_00,N19_15,N19_30,N19_45,N20_00,N20_15,N20_30,N20_45,N21_00,N21_15,N21_30,N21_45,N22_00,N22_15,N22_30,N22_45,N23_00,N23_15,N23_30,N23_45
2020/1/4,16623.6,16324.5,16030.3,15724.5,15730.8,15576.2,15381.9,15186.9,15196.2,15102.1,14990.7,14993.7,14896,14883.4,14723,14621.3,14561.7,14630.7,14647,14752.6,14727.7,14752.4,14903.2,15202.6,15384.3,15787.4,16356.7,16920.6,17212,17601.4,18071.2,18428.1,19020.7,19637.6,20470.3,20985.1,21286.1,21675.7,22065.7,22373.3,22524.6,22671,22943.8,22955,22921,23029.4,22744.9,22417.1,21690.2,21039.3,20679.6,20109.2,19876.2,20103.9,20207.4,20342.1,20116.8,20051.3,20346.6,20513.7,20567.1,20825.4,20946.7,21002.8,21252.6,21684.8,22183.1,22741.8,23070.9,23584.5,23832.9,23738.7,23562.8,23265.2,23280.1,23326.7,23148.9,23064,22950.5,22852.9,22732.6,22706.5,22633.7,22602.3,22404.1,22072.4,21795.7,21548,20944,20312.9,19799.9,19277.5,18692.1,18290.7,17853.3,17398.1
2020/1/5,16925.2,16475.5,16298.6,16008.4,15934.3,15775.9,15555.1,15430.5,15334.1,15174.9,15210.3,15029.6,15023.6,14941,14944.2,14766.1,14856.8,14913.7,14725.9,14891,14979.1,14953.3,15179.3,15338.6,15512,15941.5,16379,17010.2,17345.9,17849.3,18149.6,18564.6,19167.4,20001.7,20500.7,21304.9,21880.4,22195.3,22523.4,22901.8,22988.7,23139.3,23325.5,23288.5,23164.1,23193,22828.9,22513.9,21596.8,21032.8,20747.9,20358,20170.8,20062.5,20064.7,19890.7,19890.7,20101.5,20165.7,20124.3,20152.8,20321.2,20563.2,20743.8,20753.1,21175.5,21553.4,22140.5,22627.3,23146.8,23271.7,23172.3,23087.2,23001.5,23105.8,23239.6,23287.5,23126.7,23191.6,22913.6,22841.4,22837.4,22840.6,22890.8,22679.4,22515.7,22286.8,21797.9,21390.9,20877,20225.5,19606.5,19067.1,18540.3,17986.3,17625.9
2020/1/6,17180.6,16671.9,16458,16210,15952.8,15862,15786.9,15585.1,15472.3,15325.3,15237.9,15140.2,15275,15049.8,15047.5,15137,15008.1,14957.1,14919.8,15013,15068.5,15139.5,15255.9,15413.1,15669.7,16046.5,16527.5,17210.2,17547.3,18121.4,18572.6,18564.6,19167.4,20335.5,20834.5,21441.3,21880.4,22195.3,22340.4,22583.4,22749.9,22917.4,23019.1,23080.8,23116.2,23162.5,22925,22426.6,21570.4,20894.3,20382.3,19968.8,19802,19695.3,19687.6,19666.2,19652.8,19625.2,19633.5,19536.8,19688.9,19732.7,19894.3,20030.1,20105,20572.6,21105.8,21647.5,22311.8,22684,22905.7,22920.6,22899.6,22933.9,23166.3,23366.2,23408.4,23348,23377.6,23264.4,23143.8,23135,23074.2,23059.9,22887,22760.8,22558.2,22171.5,21839.5,21347.5,20934.4,20363.6,19721.2,19373.2,18803.7,18373.7
2020/1/7,17741.1,17313.9,16961.5,16646.7,16434.6,16262.4,16155.6,15927.6,15670.6,15781,15678.9,15607.3,15495.4,15393.2,15348.5,15434.1,15398.9,15243.3,15303.4,15243.2,15182.1,15246.1,15280.7,15542.7,15573.8,15896,16090.2,16387,16725.6,17124.3,17668.6,18308.2,19057.2,19914.8,20662.2,21300.9,21656.5,21972.3,22317,22397.7,22510.8,22609.6,22605.1,22534.9,22551.8,22615.1,22491.4,22115.4,21214.5,20530.2,20242,19928.6,19619.4,19691.8,19566.4,19543,19591.2,19618.6,19562.9,19560.2,19512.2,19534.5,19716.9,19928.3,20067.3,20576,21107.8,21540.2,22078.1,22417.5,22655.6,22784.6,22495.8,22584.5,22761.7,22951.1,23151.6,23100.2,23100.5,22978.7,22971.2,23025.4,22819.9,22829.3,22853,22626.7,22488.2,22168,21784.3,21308.7,20672.7,20141.6,19577.7,19236.7,18778.5,18168.4
2020/1/8,17647.9,17184.9,16932.4,16696.2,16398.6,16333.4,16182.6,16024.4,15807.8,15664.5,15720.2,15548,15514.5,15465.8,15355.8,15311.7,15286.1,15196.7,15211.8,15130.1,15153.5,15203.5,15225.2,15432.7,15536.5,15850,15977.6,16275.7,16460.1,16952.4,17452.9,17984.1,18722.5,19532.8,20378.7,20937.9,21369.2,21633.2,22023.7,22194.5,22389,22454.4,22616.9,22634.4,22736.9,22823.5,22584.7,22164.2,21339.8,20819,20442,20018.5,19733,19737.7,19841.8,19722.5,19726.9,19801.5,19746.3,19914,19891.7,19967.1,20102.2,20327.4,20624.3,21057.5,21333.6,21841.3,22368.2,22624,22869.8,22861.9,22722,22666.3,22857.1,23251.6,23381.8,23332.9,23311,23229.8,23302.8,23276.5,23308.9,23311.7,23218.3,22868.3,22579.7,22101.9,21576.3,21003.6,20373.2,19888.3,19321.4,18805.4,18360.1,17859.2
2020/1/9,17397.6,16795.4,16786.4,16491.2,16268.4,16118.9,15990.6,15936.3,15750.7,15591.1,15504.2,15418.2,15337.4,15349.7,15202.2,15211.4,15179.9,15201.8,15242.2,15107.3,15211.8,15326.1,15435.9,15518.1,15679,16381.4,16771.4,17409.6,17861.8,18359.5,18836.8,19216.8,19768.2,20719.2,21279.7,21773.9,21862.6,22175,22417.7,22386,22626.7,22758.7,22756.9,22828.2,22920.3,22970.8,22732.2,22128.6,21262,20572.3,20174,19862.9,19476.9,19625.4,19532.8,19554.3,19634.1,19564.6,19562.4,19709.4,19602.7,19734.2,19896.5,20086.5,20225.7,20634.5,21161.6,21705.3,22088.4,22629.6,22792,23025.7,22752.6,22743.7,23120.5,23283,23574.2,23520.3,23439.3,23443.9,23336.4,23487.3,23479.3,23414.3,23299.2,22951,22726.1,22304.5,21647.5,21132.1,20333.9,19941.9,19286.6,18833.4,18440.5,17759.9
2020/1/10,17297.1,16732.2,16607.9,16424.7,16211.3,16084.9,15931.7,15768.3,15594.3,15628.9,15371.6,15496.6,15442.9,15461.9,15426.1,15202.2,15233.6,15257.7,15140.8,15260,15270.6,15345,15586.9,15718.5,15917.5,16394.7,16949.2,17524.5,17925.9,18432.8,18909,19274,19942.8,20522.3,21359.3,21700.3,21951.1,22147.8,22234.2,22480,22490.3,22488.7,22709.6,22747.6,22673.2,22768.9,22482.1,22079.7,21086.1,20459.1,19997,19627.8,19414.1,19233.3,19365.8,19383.6,19292.7,19439.7,19437.6,19589.1,19466.9,19665.4,19765.7,20003.4,20245.8,20706.1,21100.9,21752.1,22209.5,22575.4,22771.4,23015.8,22771.7,22706.7,22866.7,23145.8,23280.7,23202.6,23315.9,23085.1,23072,23134.5,23306.2,23363.4,23163.5,23018,22701.3,22268.4,21833.3,21127.5,20598.5,19957.7,19340.1,18864.6,18333.8,17808.9
2020/1/11,17258.4,16812.1,16679.4,16352.1,16222,16021,15931.7,15742.8,15576.8,15506.8,15487.2,15389.6,15414.2,15351.8,15198.2,15283.4,15173.2,15182.8,15195.3,15181.8,15204.1,15250.4,15490.6,15641.7,15925.5,16448.4,16947.6,17615.2,18026.1,18511.8,18968.1,19339.8,19848.3,20637.9,21245.3,21676.8,22175.7,22374.7,22672,22810.6,22994.6,23166.5,23181.2,23349.6,23383.5,23516.3,23255.1,22737.7,21961.3,21323.7,20806.7,20455.7,20100.5,20285.2,20293,20326.9,20291.5,20170.4,20199.7,20395.8,20397.9,20551.7,20547.1,20863.6,21047.4,21541.6,22038.8,22415.4,22932.8,23313.3,23449.7,23473.9,23411.4,23280.5,23414.7,23632.1,23752.4,23676.8,23545.7,23627.4,23519.5,23527.1,23557.3,23487.1,23292.4,23153.2,22667.2,22459.2,21934.6,21239.8,20771.6,20128.9,19643.3,18919.7,18476.6,17979.4
2020/1/12,17605.5,17154.1,16869,16554.8,16293.1,16214.7,15958.3,15821.6,15661.3,15615.1,15359.2,15412.6,15308.3,15223.8,15200.4,15144.5,15251.7,15041.5,15139.6,15200.5,15176.3,15341.8,15269.7,15545.4,15746.8,16395.1,16990.4,17425.6,17889.3,18429.2,18696.3,19256.7,19811.8,20659.8,21246.4,21602.5,21900.6,22228.9,22314.8,22518.6,22617.5,22664.7,22584.2,22902.3,22849.7,22823.5,22493.1,21881.1,21116.7,20531.8,20116.5,19765.8,19505.3,19615.5,19515.5,19505.6,19537.7,19537.6,19470.4,19543.3,19567.5,19765.4,19766,20061.1,20180,20705,21082.7,21595.3,22078,22373.2,22717.8,22751.4,22562.1,22403.4,22708.2,22888.2,23040.1,23081.3,23146.5,22976.8,22886.7,23007,23046.8,23045.1,23039.7,22806.9,22528.8,22197.3,21709.3,21050.3,20429.8,19958.3,19409.6,18925,18516.1,17904.9
2020/1/13,17379.3,17050.4,16808.5,16588.9,16300.1,16294.3,15893.2,15908,15728.5,15665.8,15469.9,15482.5,15442.4,15313.7,15344.1,15253.6,15259.9,15253.7,15224.8,15231.8,15277.5,15377.8,15373.1,15712.5,15926.3,16310.1,17004.9,17530.4,17965.7,18431,18764.5,19293.3,19611.9,20514.4,20981.9,21381.5,21733.7,22016.9,22026,22068,22228.7,22134.1,21976.1,22113.9,22300.6,22306.1,22493.1,21881.1,21116.7,20531.8,20116.5,19765.8,19505.3,19615.5,19245,19097.2,19111.9,19259.6,19176.7,19352.9,19317.7,19435.6,19527,19617.8,19794.5,20112.6,20764.1,21048.7,21497.9,21992.9,22171.7,22318.3,22141.6,22081.3,22144.5,22299.7,22394.4,22431.9,22511.1,22375.7,22408.6,22429.7,22431.6,22468.7,22342.8,22213.7,21937,21751.1,21409.1,21009.5,20463.7,19961,19444,18922.7,18494.9,18090.3
2020/1/14,17586.4,17251.5,16941.7,16807.7,16430,16242.3,16122.8,16015.7,15840.8,15670.5,15634.3,15522.4,15513,15378.6,15305.1,15248.6,15203.6,15189.8,15135.3,15093.9,15227.7,15215,15216.7,15441.9,15552.3,15882.4,16205.1,16598.4,16672.4,17116.4,17475.1,18045.8,18716.9,19644.5,20484.4,20900.8,21385.3,21683.1,21947.8,22068,22047.7,22208.1,22325.7,22204.4,22334,22261,22092,21655,20817,20136.5,19748.4,19496.2,19299.7,19386.2,19329.6,19347,19313.9,19383.7,19332.2,19313.1,19301.7,19367.9,19451.4,19632.8,19679.4,20162.9,20587.5,21051.3,21527.7,21846.5,22061,21985,21749,21744.1,21780.5,22018.5,22131,22082.2,21949,21916.5,21850.5,21812.2,21925.3,21934.9,21831.4,21684.1,21566.1,21282.3,21003.7,20515.6,20080.5,19493.5,19055.1,18655.6,18240.1,17885.5
2020/1/15,17292.1,16934.7,16547,16326.1,16133.6,15913.4,15868.2,15690,15646.5,15480.2,15440.4,15283.1,15265.9,15206.4,15194.1,15141.7,15115.4,15113.9,14906.7,15026.3,14999.5,14989.9,15000,15251.1,15404.4,15587.3,15859.8,15986.5,16278.3,16603.9,16949.9,17535.4,18158.6,19123.5,19914.2,20574.9,20950.1,21254.2,21551.2,21712.4,21836.6,21933.9,21971.3,21950.9,21905.6,21887.5,21793.4,21400.8,20460.2,19873,19437.2,19230.3,19065.4,19093.3,19154.2,19138,19248.3,19240.1,19166.8,19266.7,19236.2,19510.9,19628,19885.2,19936,20319.9,20718.3,21095.8,21544.7,21847.3,21955.3,21985.2,21585.9,21595.1,21673.1,21907.8,22005.1,21909.9,21897.2,21823.3,21868.5,21893,21861.8,21905.5,21692.1,21663.8,21382.4,21111.1,20594.7,20086.9,19547.5,18990.2,18599.2,18249.6,17650.4,17222.6
2020/1/16,16886.6,16449,16358,16057.9,16020.7,15779.2,15609,15500.7,15353.4,15389.2,15223.7,15186.8,15212.6,15110.3,15034,14928.6,15023.1,14827.8,14857.8,14877.6,14959.8,15023.3,15088.7,15298.5,15581.9,16186,16676.3,17150.2,17356,18004.4,18264.2,18643.9,19138.2,19974.9,20586.3,20989.7,21432.8,21678.8,21673.1,21865.8,21847.6,22041,22164.6,22098.5,22230,22326.8,22032.2,21543.9,20426.1,19974.5,19482.3,19050.4,18844.1,18894.2,18918.6,18997.6,18989.5,18997.7,19128.3,19276.7,19234,19233.7,19462,19598.9,19880.3,20124.8,20591.7,21026.6,21520.7,21930.9,22123.1,22194.1,21961.5,21867.8,21872.7,22019.2,22244.3,22033.4,21921.9,21728.3,21659.6,21664.7,21694.2,21636.2,21598.6,21305.1,21119.9,20835.1,20470.9,19978.8,19397.1,19044,18432,18078,17579.1,17199.9
2020/1/17,16797.2,16413.9,16184.3,16027,15860.8,15645.3,15550.2,15475.6,15411.9,15243.8,15098.4,15016.3,15037.9,15001,14843.1,14796.2,14870.1,14858.5,14819.5,14813.5,14744.1,14928.1,15128,15263.7,15345.1,15933.4,16540.7,17070.7,17478.6,17937.3,18160.1,18567.1,19000.3,19910,20522.3,20908,21333,21512.1,21655.9,21837.8,21980.4,22126,22090.9,22203.4,22241.7,22308.6,22188.3,21482.3,20577.4,19899,19563.8,19097.8,18982,18918.2,19002.3,19047.2,19050.3,19087.9,19054.5,19124.9,19134,19320.4,19505.4,19758.6,19877.8,20371.1,20678.9,21002.8,21605.3,21949.3,22168.6,22187.8,22051.8,21848.7,22019.7,22122.5,22190,22084.7,21937.4,21869.9,21808.4,21803.1,21794.3,21777.2,21648.1,21457,21337.8,20897.5,20379.9,19945.8,19441,18989.1,18379.3,18146.1,17705.6,17315.3
2020/1/18,16980.3,16494.4,16310.8,16147.9,15956.4,15824.2,15550.2,15510.6,15252.5,15329.9,15185.2,15132.6,15031.6,14982.1,14921.5,14867.7,14905.6,14754.4,14882.4,14903.3,14886.9,14951.1,15036.9,15376,15465.8,16096.4,16579.6,17258.4,17614.6,18024.5,18349,18800.2,19236.7,20034.5,20704.6,21015.9,21377.9,21600.1,21820.5,21973.9,22052.6,22145,22346.3,22345.1,22229.2,22350,22016.2,21511.1,20632.9,20023.8,19476.7,19134.8,18969.6,18974.5,18882.2,18960.1,18666.9,18945.7,19042.7,19209.4,19363.8,19511.4,19539.3,19712.7,19960.8,20258.9,20652.7,21006.3,21568.3,21852.7,22045.5,22093.5,22023.5,21862.9,21858.1,22046.2,22173.2,22154.6,21989.7,21907,21869.3,21849.6,21812.9,21891.8,21796.8,21548.4,21369.4,21063.7,20473.8,19924.7,19465.4,18998.3,18468.4,18118.3,17742.4,17365.6
2020/1/19,16907.3,16742.6,16473.9,16222.3,16109.1,15882.1,15687,15510.3,15362.9,15375.3,15136.8,15150.2,15059.1,15030.6,14992.1,15017.5,14961.4,14902.8,15055.7,14857.6,14982.7,15105.9,15279.2,15455.4,15605,16191.7,16586,17272.8,17606.1,18042.6,18461.7,18818.5,19342.4,20193.5,20738.4,21196.9,21615.8,21712.1,22030.1,22081.6,22227.8,22141.4,22280.8,22380.8,22328.7,22406.8,22284.3,21752.5,20817.5,20152.4,19732.9,19396.9,19096.4,19240.3,19300.3,19435.8,19320.3,19304.4,19442.3,19560.8,19475,19819.8,19902.9,20053.6,20198.5,20608.5,21060.1,21502.4,21851.3,22307.4,22486.7,22530.9,22126.5,22162.9,22145.2,22449.5,22530.4,22451.7,22294.5,22196.3,22225.1,22194.8,22243.4,22226.8,22140,21963.4,21543.4,21368.2,20827.9,20328.2,19905.4,19501.1,18762.5,18498.1,18108.5,17546.2
2020/1/20,17288,16865.7,16675.8,16448.9,16334.5,16186.4,15967.5,15821.1,15708.2,15647,15503.5,15426.1,15346.8,15426.6,15298.5,15250.4,15179.6,15257.3,15147.4,15228.4,15218.6,15366,15516.3,15824.5,15865.5,16357.1,16980,17552.8,17792,18178.9,18565.5,18965.2,19420.8,20201.1,20603,21012.9,21456.7,21931.9,22205.8,22360.3,22410.2,22416.9,22552.7,22551.2,22701.9,22729.2,22410.1,21861.3,20928.4,20432.5,19954.3,19551.6,19426.3,19406,19521.8,19309,19533.2,19489.9,19585.5,19558.8,19592.3,19585,19724.5,19967.4,20122.2,20656,21095,21490.8,21978.9,22420,22554.4,22585.1,22391.9,22306.9,22327.5,22362.5,22288.4,22232.5,22120.3,21966,21901.2,21826.6,21953.3,21935.1,21799.5,21645.3,21342.8,21169.1,20747.7,20279.6,19828.1,19366.3,18861.6,18620.3,18052.1,17600.8
2020/1/21,17126,17055.5,16665.9,16430.2,16206.2,15968.9,15942,15612.7,15511.3,15295.8,15286.8,15136.4,15100.3,15036.1,15005.1,15025.5,14945,14887.4,14785.5,14836.4,14942.3,15016.9,15175.7,15277.2,15344.9,15622.1,15981,16116.9,16423.8,16693.9,17026.9,17621.6,18271,19033.8,19980.4,20524.8,20914.6,21060.8,21338.3,21495.1,21786.4,21825.3,21871.5,21976.9,21951.8,21925.5,21628.5,21309.7,20556.5,19828.7,19451.3,19246.3,19306.9,19228.4,19248,19267.9,19240.6,19372.5,19429.9,19502.9,19572.4,19420.1,19619.4,19671.3,19996.2,20389.9,20672,21330.4,21682.5,21920.1,22184,22082.7,21852.8,21730.1,21731.4,21922,21922.9,21837.1,21682.8,21802.9,21732.9,21599.3,21555.8,21507.8,21435.5,21154.9,20979.3,20611.9,20550.6,20082.1,19501.5,19045.9,18630.2,18261.7,17909.5,17530.6
2020/1/22,16963.6,16638.6,16296.2,16262.1,15890.5,15847.9,15651.9,15591.2,15502.2,15348.2,15162.3,15172,15122.2,14920.6,15005.3,14821.1,14904.9,14744.1,14853.1,14879.5,14856.8,14840.9,14890.8,15059.3,15185.8,15461.6,15680.8,15845,16155.5,16448.1,16811.8,17426.8,18008.4,18918.3,19722.4,20322.9,20996.7,21324.5,21576.9,21914.3,22004.7,22050.7,22191.1,22246.2,22332.9,22128.7,22000.8,21578.7,20743.9,20051.9,19507.2,19421.7,19309.2,19195.3,19293.5,19314.3,19381.9,19413.8,19343.1,19347.1,19312.7,19490.9,19811,19965.2,20232.9,20500.3,21008.5,21424.4,21782.1,22123.7,22048.1,22053.7,21754.2,21644.3,21616.2,21855.6,22015.2,21876.9,21833.5,21883.6,21764.2,21820.6,21876.5,21847.5,21752.7,21528,21220.2,20774.8,20459.5,19878,19509,19107.9,18512.4,18083.6,17576.9,17245.8
2020/1/23,16801.4,16447.8,16229.1,15963.2,15715.6,15589.8,15485.2,15344,15296.7,15229.7,15129.6,15003.7,14933.2,14824.3,14779.4,14753,14743.3,14681.2,14643.9,14618.2,14772.3,14961.3,15053,15239.6,15384.6,15916,16307.6,17004.7,17362.8,17886.6,18302.9,18652.6,19043.3,19668.4,20483.5,21066.7,21447.7,21631.4,21693.8,21890.9,22125.1,22250.2,22487.1,22443.7,22367.4,22374.3,22183.7,21574.6,20729.3,20167.1,19543,19285.2,19100,19066.8,19103.5,19114.6,19171.5,18991.7,19099.2,19205.8,19124.3,19275.5,19396.8,19634.3,19610,20196.7,20589,20981.1,21481.4,21811.7,22014.7,22111.6,22011.1,21805,21979.7,22079.1,22150,22068.3,21795,21801.7,21770.2,21757.7,21689.4,21528.5,21524.7,21332.8,21065,20747.8,20379,19805,19193.2,18967.1,18495.4,18139.2,17753.7,17320.4
2020/1/24,16984,16460.1,16346.3,16124.3,15859.5,15793.4,15628.7,15646.5,15366,15479,15243.6,15172.2,15105.1,15121.7,15062.2,14933.5,14954.1,14975.1,14958,15022.6,14933.8,15121.6,15243.8,15464,15585,16007,16628.1,17131.1,17495.9,17964.4,18075.5,18624.9,19085.6,19920.1,20612,21054.2,21579.5,21679.9,22037.4,22153.2,22110.1,22086.3,22190.8,22252.8,22303.5,22251.9,22102.4,21625.6,20782.7,20003,19530.5,19302.4,19056.7,19156,18976.8,19066.7,19085,19065.5,19253.7,19276,19254.9,19327.1,19602.8,19900.5,19896.7,20307.7,20607.1,21010.1,21450.1,21736.5,22067.4,22114.9,21867.4,21635.6,21664.3,21894.2,21933.9,21947.1,21785.8,21567.6,21675.6,21638.1,21553.3,21535,21478.1,21345.3,21062,20618.1,20284.6,19731.9,19342.3,18900.9,18435.6,17998.3,17579.1,17176.6
2020/1/25,16822.8,16548.2,16287.5,15998.2,15894.7,15627.8,15702.4,15351.6,15459.2,15318.3,15283.1,15225.2,15145.6,15011.2,14951.7,14952.1,14853,14854.9,14900.8,14862.6,14992,15019.3,15172.5,15436.4,15632.6,16055.9,16525.7,16962,17329.7,17637.1,17973.1,18431,18752.4,19749.1,20341.9,20806,21086.6,21452.4,21639.8,21862.1,21980.6,21983.6,22076.4,22064.6,22070.2,22092.5,21875.4,21294.7,20338,19800.7,19183.6,18979.7,18637,18885,18879.9,18955.8,18893.8,18922.5,19112.2,19151,19221.6,19305,19499.4,19694.9,19714,20226.5,20590.3,21163.6,21442.9,21877.2,22031.7,22117.5,21918.1,21696.2,21751.4,21892.9,21989.4,22086.3,21971,21797.7,21649.8,21725.7,21685.3,21582.4,21444.2,21286.6,21063.1,20779.3,20436.4,19846.9,19484.5,18891,18657,18182.3,17821.7,17429
2020/1/26,16970.1,16807.5,16463.2,16241.6,16209,16108,15940.8,15824.4,15663.3,15643.9,15427.9,15383.2,15397.7,15289.9,15256.6,15107.6,15118.3,15159.9,15114.3,15092.9,15114.6,15216,15413.2,15634.8,15758.3,16314.8,16684.4,17342.8,17681.9,18192.1,18379.3,18619.5,19183.3,20006.8,20598.9,21131.1,21563,21899.1,22248.6,22375.3,22519.3,22571.9,22803.3,22915.3,22840.5,22842.4,22823.6,22374,21472.6,20838,20250.2,19923.3,19779.1,19797.5,19759.6,19732,19788.4,19800.7,20020.1,20073.2,20083.6,20338.5,20410.3,20629.7,20811.9,21247.1,21608,22059.3,22574.7,23025.6,23301.7,23463.8,23117.8,22976.1,22996.1,23081.7,23129.9,23084.1,22956.7,22880.6,22753.6,22640.5,22621.4,22608.1,22527.9,22316.9,21906.3,21744.9,21247.1,20583.5,20149.8,19619.2,19196.9,18677.7,18207.6,17831
2020/1/27,17496.5,17080,16759.3,16606.5,16355.5,16091.8,16057.7,15981.5,15654.9,15708.9,15631.9,15653.3,15586.7,15535.7,15526.4,15413.6,15420.2,15261,15348,15275.5,15422.7,15509.7,15550,15758.9,15995,16427.1,16989.1,17485.8,17754.8,18308.8,18465.5,18794.6,19344.7,20124.8,20914.6,21602.1,22118.6,22575.9,22831.8,23090,23327.5,23394,23517.6,23588.9,23623.3,23636.4,23520.9,23069.3,22122.7,21464.1,21049.4,20752.6,20503.8,20541.5,20583.4,20449.1,20432.7,20481.1,20700.9,20729.2,20744.4,20913.8,21117.6,21192.6,21522,21923.6,22396.6,22884.2,23447.2,24001.6,24125.5,24098.3,23915.5,23595.2,23475.4,23728.3,23527.7,23541.2,23397.5,23226.3,23177.8,23140.4,22960.8,22910.2,22834.7,22459.1,22149.4,21832,21345.6,20779.2,20306.2,19852.3,19263.1,18829.8,18410.1,18031.1
2020/1/28,17485.9,17030.2,16861.3,16498.7,16348.3,16107.6,16060.3,15820.5,15721.8,15430.5,15254.6,15367.5,15176.7,15146.6,15175.4,15058,15073,14967.1,15005.5,15017.6,14984,15096.6,14999.6,15130.3,15244.4,15561.2,15754.9,15953.6,16111.8,16450.4,16859.3,17281.4,17717.2,18781.6,19623.2,20443.2,20946,21516.9,22017.5,22392.6,22640.3,22764.2,22833.3,22891.6,22692.3,22818.7,22657.6,22224.9,21355.6,20799,20409.1,20130.9,19947.6,20137.3,20058.8,20015.4,20097,20065.3,20005.9,19982,19906.2,19932,19954.8,20296.8,20491.4,20897.8,21289.7,21807.3,22113.1,22595.9,22777.5,22906.9,22547,22531,22505.5,22545.6,22683.9,22591.3,22579.5,22383.9,22401.4,22361.3,22233.9,22306.1,22241.6,22097.6,21760.5,21478.5,21259.1,20702.7,20190.4,19687,19201.5,18698.3,18177.4,17945.4
2020/1/29,17300.2,17037.3,16774.4,16566.8,16331.4,15981.2,15881.7,15604.5,15622.8,15566.8,15329.4,15328.8,15225.2,15136.9,15004.4,14999.8,14957,15073,15060.5,14963.7,15077.4,15135.3,15257.4,15305.9,15442.4,15649.3,15965,16232.5,16447,16811.9,17246.5,17740,18252.4,19263.3,20202.7,20966.1,21602.3,21836.8,22161.7,22412.1,22494.8,22517.8,22675.7,22787,22751.1,22780.8,22424.3,22088,21136.3,20570.3,20123.9,19768.1,19668.2,19766.5,19625.8,19575.9,19681.9,19659.8,19595.8,19593.4,19597,19636.8,19784.2,19904.2,20153.6,20493,20985.2,21386.5,21730.4,22316.6,22459.8,22443,22296.2,22157.9,22340.9,22517.4,22717.8,22817.5,22778.4,22765.8,22727.1,22791.8,22780,22909.4,22792.8,22527.7,22174.7,21921.8,21510.4,20867.5,20544.2,19898.8,19264,18908.6,18289.1,17904.2
2020/1/30,17418.6,17084.1,16778.2,16693,16431.5,16296.9,16035.6,15971.2,15848.4,15588.4,15483.6,15425.1,15526.7,15410,15302.5,15238.6,15276.3,15156.6,15130.3,15164.5,15449.3,15352.7,15445.6,15617.8,15800.8,16192.1,16645.5,17362,17598.8,18106,18354.1,18943.2,19289.5,20228.6,20876.8,21455.6,21880.3,22175.2,22259.7,22240.5,22388.2,22409.5,22528.6,22614.9,22511.4,22683.9,22446.2,22062.3,21233.5,20440.4,20121.2,19591.2,19423,19404.4,19316.9,19296,19273,19408.5,19508.1,19607.4,19504,19682.8,19870.7,19978.1,19950.7,20333.6,20939.1,21179.9,21709.7,21961.9,22170.3,22189.4,22076.5,21924.2,22053.6,22361.2,22550.9,22729.2,22613.1,22641.3,22451.8,22549.8,22483.3,22553.7,22466.5,22179.2,21980.4,21780.9,21167.7,20663.8,20140.3,19604,19155.9,18496.4,18256.4,17586.4
2020/1/31,17277.2,17058,16655,16435.7,16267.4,16051.4,16000.3,15737.9,15784.3,15578.1,15464.3,15453.8,15375.1,15392.2,15299.4,15337.1,15227.7,15349.3,15131.7,15316,15306.8,15391.3,15648.3,15848.9,15927.4,16331.4,16873.5,17395.2,17591.2,18158.1,18358.7,18789.7,19261.6,19995.6,20823.9,21267,21642.1,21799.4,21889,22074.1,22196.4,22198.9,22328.7,22310.3,22202.3,22268.9,22021.8,21539.8,20736.1,20021,19669.6,19338.2,19198.4,19278.5,18983.1,19076.6,19122.8,19171.7,19311.9,19232.4,19235.8,19300.6,19559.1,19531.9,19711.9,20197.5,20649.6,20928.9,21120.8,21674.9,21893.3,21783.1,21761.3,21633.6,21682.8,21877.9,22087.3,22282.6,22278.1,22172.6,22183.7,22143.8,22073.6,21864.6,21813.1,21622.1,21515.5,21166.6,20820.7,20388.7,19921.1,19420.3,18916,18773.2,18077.6,17905.6
